show_id,type,duration_time,duration_unit,title,director,cast,country,date_added,release_year,rating,genre,description
s4527,Movie,119,min,Pulang,Kabir Bhatia,"Puteri Aishah, Remy Ishak, Alvin Wong",Malaysia,October 8  2018,2018,TV-14,"[""Action & Adventure"","" Dramas"","" International Movies""]","Thom tells her grandson about his grandfather, a sailor who left 61 years ago to seek his fortune, and asks him to find out what happened to her spouse."
s4528,TV Show,4,Seasons,Sofia the First,NOT KNOWN,"Ariel Winter, Darcy Rose Byrnes, Sara Ramirez, Tim Gunn, Coco Grayson, Travis Willingham, Wayne Brady, Jess Harnell, Meghan Strange, Zach Callison",United States,October 8  2018,2017,TV-Y,"[""Kids' TV""]","When her commoner mother marries the king, average-girl Sofia finds that being a real princess isn't all it's cracked up to be."
s4529,Movie,94,min,Seven in Heaven,Chris Eigeman,"Travis Tope, Haley Ramm, Jacinda Barrett, Gary Cole, Dylan Everett, Clark Backo, Vinson Tran, Paulino Nunes, Jeff Clarke",United States,October 6  2018,2018,PG-13,"[""Horror Movies""]",Two teenagers step into a secret closet and emerge in a terrifying alternate reality. They must find their way back before the door shuts forever.
s4530,TV Show,1,Season,Dancing Queen,NOT KNOWN,"Justin ""Alyssa Edwards"" Johnson",UNKNOWN,October 5  2018,2018,TV-14,"[""Reality TV""]",Snatching trophies. Getting gorgeous. Turning it up. Alyssa Edwards rules the dance studio by day – and the drag world by night.
s4531,TV Show,1,Season,Empire Games,NOT KNOWN,Jim O'Brien,Czech Republic United States,October 5  2018,2018,TV-14,"[""Docuseries""]",Interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.
s4532,TV Show,1,Season,LOST SONG,NOT KNOWN,"Konomi Suzuki, Yukari Tamura, Misaki Kuno, Chiaki Takahashi, Seiichiro Yamashita, Asami Seto, Yu Serizawa, Ai Kayano, Tsuyoshi Koyama, Yuto Suzuki, Mitsuru Ogata, Hiroshi Ito",Japan,October 5  2018,2018,TV-14,"[""Anime Series"","" International TV Shows""]","War looms over the kingdom of Neunatia, where two young women are both burdened and blessed by the power of song."
s4533,Movie,89,min,Malevolent,Olaf de Fleur,"Florence Pugh, Ben Lloyd-Hughes, Celia Imrie, James Cosmo, Scott Chambers, Georgina Bevan",United Kingdom,October 5  2018,2018,TV-MA,"[""Horror Movies"","" Thrillers""]","A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real."
s4534,Movie,124,min,Private Life,Tamara Jenkins,"Paul Giamatti, Kathryn Hahn, Kayli Carter, Molly Shannon, John Carroll Lynch, Denis O'Hare, Desmin Borges, Tracee Chimo, Siobhan Fallon Hogan, Emily Robinson",United States,October 5  2018,2018,R,"[""Comedies"","" Dramas"","" Independent Movies""]","Struggling to conceive, a couple in their 40s are almost out of options – until a sliver of hope arrives in the form of their visiting step-niece."
s4535,Movie,25,min,Super Monsters Save Halloween,NOT KNOWN,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr",UNKNOWN,October 5  2018,2018,TV-Y,"[""Children & Family Movies""]","The Super Monsters use their powers to get their neighbors in the Halloween spirit, then help a nervous friend see there's nothing to be afraid of."
s4536,TV Show,1,Season,YG Future Strategy Office,NOT KNOWN,"Seungri, Yoo Byung Jae, Lee Jai-jin, Jinu, Son Se-bin, Kim Ga-eun, Park Choong-hwan, Baek Yeong-gwang, Choi Sin-deuk",South Korea,October 5  2018,2018,TV-MA,"[""International TV Shows"","" Korean TV Shows"","" TV Comedies""]","K-pop star Seungri, BIGBANG's youngest member, tries to lead a team of bumbling staff at YG's Future Strategy Office in this mockumentary sitcom."
s4537,TV Show,1,Season,Violet Evergarden: Special,NOT KNOWN,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa, Aya Endo, Kouki Uchiyama, Minori Chihara, Haruka Tomatsu, Yoko Hikasa",UNKNOWN,October 4  2018,2018,TV-PG,"[""Anime Series"","" International TV Shows"","" Romantic TV Shows""]","Auto Memory Doll Violet Evergarden writes letters for people who can’t, learning about her war-torn country and her own hardened heart along the way."
s4538,Movie,121,min,The Black Prince,Kavi Raz,"Satinder Sartaaj, Shabana Azmi, Jason Flemyng, Amanda Root, Rup Magon, Sophie Stevens, Keith Duffy, David Essex, Leanne Joyce, Ranjit Singh Shubh",United Kingdom India United States,October 3  2018,2017,PG-13,"[""Dramas"","" International Movies""]","After being exiled to England as a child, a Punjabi prince struggles to return to his homeland and his Sikh faith in this historical drama."
s4539,Movie,88,min,Truth or Dare,Nick Simon,"Cassandra Scerbo, Brytni Sarpy, Mason Dye, Harvey Guillen, Luke Baines, Ricardo Hoyos, Alexxis Lemire, Christina Masterson, Heather Langenkamp",United States,October 3  2018,2017,TV-MA,"[""Horror Movies""]","A game of ""Truth or Dare"" among college friends on spring break turns deadly when a demon seems determined to use it to kill them all."
s4540,Movie,111,min,Death Race: Beyond Anarchy,Don Michael Paul,"Zach McGowan, Danny Glover, Frederick Koehler, Danny Trejo, Christine Marzano, Cassie Clare, Yennis Cheung, Lucy Aarden",United States Bulgaria,October 2  2018,2017,R,"[""Action & Adventure""]","An ex-racecar driver is sent to a barbaric prison where, to get pardoned, he must defeat the inmate known as Frankenstein in a lethal ""Death Race."""
s4541,Movie,81,min,Eric ldle's What About Dick?,"Eric Idle, Aubrey Powell","Russell Brand, Billy Connolly, Tim Curry, Eric Idle, Eddie Izzard, Jane Leeves, Jim Piddock, Tracey Ullman, Sophie Winkleman",United States,October 2  2018,2012,TV-MA,"[""Comedies"","" Music & Musicals""]","In a madcap stage play from Monty Python icon Eric Idle, comic greats perform the decline and fall of the British Empire ... as told through a piano."
s4542,Movie,64,min,Joe Rogan: Strange Times,Anthony Giordano,Joe Rogan,UNKNOWN,October 2  2018,2018,TV-MA,"[""Stand-Up Comedy""]","Outspoken as ever, comedian Joe Rogan takes on current culture, pro wrestling, pot laws, cats, vegans and more in a stand-up special shot in Boston."
s4543,TV Show,1,Season,Monty Python Best Bits (mostly),NOT KNOWN,"Hugh Bonneville, Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin",United Kingdom,October 2  2018,2014,TV-MA,"[""British TV Shows"","" Docuseries"","" TV Comedies""]","Prominent comedians pay tribute to Monty Python's best work in this five-part series, along with selected clips of sketches."
s4544,Movie,55,min,Monty Python Conquers America,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese",UNKNOWN,October 2  2018,2008,TV-MA,"[""Documentaries""]",Follow the evolution of the British sketch comedy troupe that redefined humor and shaped an entire generation of American comics.
s4545,Movie,137,min,"Monty Python Live (Mostly): One Down, Five to Go",Eric Idle,"John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin",United Kingdom,October 2  2018,2014,TV-MA,"[""Comedies""]","Live from London in a sold-out final show, surviving members of the British comedy troupe reprise old roles and break out in irreverent song and dance."
s4546,Movie,56,min,Monty Python: Before the Flying Circus,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese",United Kingdom,October 2  2018,2000,TV-MA,"[""Comedies"","" Documentaries""]","Discover how six seemingly ordinary but supremely talented men became Monty Python, sketch comedy's revolutionary comedy troupe."
s4547,Movie,58,min,Monty Python: Live at Aspen,NOT KNOWN,"Robert Klein, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Graham Chapman, Eddie Izzard",United States,October 2  2018,1998,TV-MA,"[""Comedies"","" Documentaries""]",The members of Monty Python reunite on stage to talk about making their iconic show that changed sketch comedy forever.
s4548,Movie,80,min,Monty Python: Live at The Hollywood Bowl,"Terry Hughes, Ian MacNaughton","Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Neil Innes, Carol Cleveland",United Kingdom,October 2  2018,1982,R,"[""Comedies""]","Film clips and Terry Gilliam animations feature in this live-to-tape performance of greatest hits, including ""Travel Agent"" and ""Solo Wrestling."""
s4549,Movie,94,min,Monty Python: The Meaning of Live,"Roger Graef, James Rogan","John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Mike Myers, Graham Chapman, Stephen Hawking",United Kingdom,October 2  2018,2014,TV-MA,"[""Documentaries""]","From heyday to curtain call, this documentary offers a rare glimpse of the legendary Monty Python troupe as it stages live shows after a long hiatus."
s4550,TV Show,1,Season,Monty Python's Almost the Truth,NOT KNOWN,"Graham Chapman, Eric Idle, John Cleese, Michael Palin, Terry Gilliam, Terry Jones",United Kingdom,October 2  2018,2009,TV-MA,"[""British TV Shows"","" Docuseries""]","The legacy of comedy group Monty Python, whose irreverent brand of humor has tickled the ribs of millions, is explored in this documentary."
s4551,TV Show,1,Season,Monty Python's Fliegender Zirkus,NOT KNOWN,"Graham Chapman, John Cleese, Eric Idle, Terry Jones, Michael Palin, Connie Booth",United Kingdom West Germany,October 2  2018,1972,TV-MA,"[""International TV Shows"","" TV Comedies""]","The Pythons elevate the absurd to new heights and bring their sketches to German TV, working in phonetic German, at times with an Australian accent."
s4552,TV Show,4,Seasons,Monty Python's Flying Circus,NOT KNOWN,"John Cleese, Graham Chapman, Terry Jones, Eric Idle, Michael Palin, Terry Gilliam",United Kingdom,October 2  2018,1974,TV-14,"[""British TV Shows"","" Classic & Cult TV"","" International TV Shows""]","The Monty Python players make their mark with a winning mix of wit, ingenuity and brilliant timing – and a penchant for mockery and cross-dressing."
s4553,Movie,94,min,Monty Python's Life of Brian,Terry Jones,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Terence Bayler, Carol Cleveland",United Kingdom,October 2  2018,1979,R,"[""Classic Movies"","" Comedies"","" Cult Movies""]","Born in a stable in Judea, Brian grows up to join a group of anti-Roman zealots, but his fate keeps getting confused with that of a certain carpenter."
s4554,TV Show,1,Season,Monty Python's Personal Best,NOT KNOWN,"John Cleese, Terry Gilliam, Terry Jones, Graham Chapman, Michael Palin, Eric Idle",United States United Kingdom,October 2  2018,2005,TV-MA,"[""British TV Shows"","" TV Comedies""]",Original members of the iconic Monty Python comedy troupe pick their all-time favorite sketches from their groundbreaking television series.
s4555,Movie,72,min,Parrot Sketch Not Included: Twenty Years of Monty Python,Ian MacNaughton,"Steve Martin, John Cleese, Graham Chapman, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Carol Cleveland, Connie Booth",United Kingdom,October 2  2018,1989,TV-14,"[""Comedies""]","Presented by Steve Martin, this anthology draws from “Flying Circus” and “Fliegender Zirkus” to mark the 20th anniversary of the TV series."
s4557,Movie,140,min,25 Kille,Simranjit Singh Hundal,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,October 1  2018,2016,TV-14,"[""Action & Adventure"","" Dramas"","" International Movies""]","Four brothers learn that they have inherited ancestral land, but must fight to claim it when a greedy feudal lord threatens to take it over."
s4558,Movie,91,min,A Witches' Ball,Justin G. Dyck,"Morgan Neundorf, Karen Slater, Loukia Ioannou, Will Ennis, Renee Stein, Keith Cooper, Paul Mason, Lisa Scenna, Ashley Rogan",Canada,October 1  2018,2017,PG,"[""Children & Family Movies""]","Beatrix can't wait to be inducted as a witch, but an unfortunate incident threatens to take her pending title away if she doesn't act fast."
s4559,Movie,97,min,Agyaat,Ram Gopal Varma,"Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer",India,October 1  2018,2009,TV-14,"[""Horror Movies"","" International Movies""]",A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.
s4560,Movie,146,min,Anjaan,N. Linguswamy,"Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee, Soori",India,October 1  2018,2014,TV-14,"[""Action & Adventure"","" Dramas"","" International Movies""]","Mild-mannered Krishna comes to Mumbai to search for his gang-leader brother, and quickly finds himself in way over his head."
s4561,Movie,118,min,Bathinda Express,Deep Joshi,"Deep Joshi, Jasmine Kaur, Mohit Bhaskar, Vijay S. Kumar, Prince Kanwaljit Singh, Tarlochan Singh, Harsh Sethi",India,October 1  2018,2016,TV-14,"[""Dramas"","" International Movies"","" Sports Movies""]",An ambitious young athlete endeavors to revive his floundering running career after falling prey to negative influences.
s4562,Movie,128,min,Delhi 6,Rakeysh Omprakash Mehra,"Abhishek Bachchan, Sonam Kapoor, Waheeda Rehman, Om Puri, Prem Chopra, Atul Kulkarni, Pavan Malhotra, Divya Dutta, Deepak Dobriyal, Sheeba Chaddha",India,October 1  2018,2009,TV-14,"[""Dramas"","" International Movies""]","In the ancient walled city of Delhi, an American-born Indian finds himself on an unexpected inner journey as he learns about himself and his roots."
s4563,Movie,137,min,Dev.D,Anurag Kashyap,"Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan",India,October 1  2018,2009,TV-MA,"[""Dramas"","" International Movies"","" Romantic Movies""]","Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths."
s4564,Movie,145,min,Dil Vil Pyaar Vyaar,Manjeet Maan,"Gurdas Maan, Neeru Bajwa, Jassi Gill, Rajiv Thakur, Khushdeed Maan, Manav Vij, Raj Jhinger, Shruti Sodhi, Meher Vij",India,October 1  2018,2014,TV-PG,"[""International Movies"","" Music & Musicals"","" Romantic Movies""]","Agam Singh's brothers mean everything to him, so while he promises not to marry, he tries to get them to marry – but they want him to marry first."
s4565,Movie,141,min,Dushman,Shagufta Rafique,"Kartar Cheema, Jashan Singh, Sakshi Gulati, Gulshan Grover, Savita Bhatti, Yashpal Sharma, Mohit Sharma, Sukhwinder Sohi",UNKNOWN,October 1  2018,2017,TV-14,"[""Dramas"","" International Movies""]",An Indian hotel waiter forms an unlikely bond with a Pakistani colleague when the establishment’s criminal owner threatens to ruin both their lives.
s4566,Movie,106,min,Ek Main Aur Ekk Tu,Shakun Batra,"Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar",India,October 1  2018,2012,TV-14,"[""Comedies"","" International Movies"","" Romantic Movies""]",Bollywood stars Imran Khan and Kareena Kapoor pair up to play exceptionally dissimilar lovers in this lighthearted romantic comedy.
s4567,Movie,135,min,Freedom at Midnight,Tinu Pappachan,"Antony Varghese, Vinayakan, Chemban Vinod Jose, Tito Wilson, Sinoj Varghese, Aswathy Manoharan",UNKNOWN,October 1  2018,2018,TV-MA,"[""Dramas"","" Independent Movies"","" International Movies""]","Jailed after becoming entangled in the murder of a cop, a prisoner assembles a team of inmates to hatch a plan for making a getaway."
s4568,Movie,137,min,Haani,Amitoj Mann,"Sarabjit Cheema, Mahreen Kaleka, Harbhajan Mann, Anuj Sachdeva, Rupan Bal, Sonia Mann",India,October 1  2018,2013,TV-14,"[""Dramas"","" International Movies"","" Music & Musicals""]","When a man discovers that he can communicate with his grandfather's spirit, it leads to two love stories intertwining 50 years apart."
s4569,Movie,129,min,Happy Go Lucky,Amarpreet G S Chabbra,"Amrinder Gill, Harish Verma, Sumeet Sandhu, Gurpreet Guggi, B.N. Sharma, Praneet Bhatt, Kuldeep Sharma",India,October 1  2018,2014,TV-14,"[""Comedies"","" International Movies"","" Music & Musicals""]","Three sisters seem to be ideal brides for three brothers. But when the girls' father won't allow the marriages, the boys use trickery to pull it off."
s4570,Movie,99,min,Harishchandrachi Factory,Paresh Mokashi,"Nandu Madhav, Vibhawari Deshpande, Ambarish Deshpande, Mohit Gokhale, Dilip Joglekar, Dheeresh Joshi, Ketan Karande, Atharva Karve, Mayur Khandge, Sandip Pathak",India,October 1  2018,2009,TV-PG,"[""Dramas"","" International Movies""]","Against a backdrop of burgeoning social unrest, a neophyte filmmaker makes history in 1913 as the director of India's first feature-length film."
