content_type,country,date_added,release_year,rating,genres,duration_int,duration_type
0,968,"January 1, 2018",1022,10,857,0.4308681672025723,2
1,14,"March 20, 2017",554,10,749,0.0,0
1,110,"January 27, 2017",891,9,749,0.0,0
0,968,"December 31, 2019",38,9,1206,0.42443729903536975,2
0,2805,"August 8, 2019",184,1,595,0.28938906752411575,2
0,807,"September 15, 2018",1022,9,818,0.1639871382636656,2
0,2805,"January 1, 2021",152,2,1206,0.3922829581993569,2
1,2805," November 3, 2015",348,5,386,0.003215434083601286,0
0,2805,"November 1, 2020",184,2,1206,0.360128617363344,2
0,2805,"March 1, 2019",80,3,1206,0.3408360128617363,2
0,11,"August 1, 2019",554,2,857,0.4083601286173633,2
0,1,"September 1, 2019",80,2,1206,0.29903536977491957,2
0,53,"August 31, 2018",23,9,857,0.3022508038585209,2
0,2805,"January 1, 2018",184,0,818,0.337620578778135,2
1,245,"December 1, 2016",228,10,176,0.0,0
0,1,"November 21, 2019",51,2,857,0.4405144694533762,2
1,103,"December 26, 2016",279,9,399,0.0,0
0,968,"June 25, 2017",1022,9,1597,0.44372990353697744,2
0,968,"March 1, 2018",554,8,1597,0.42122186495176844,2
0,968,"December 31, 2019",13,9,857,0.5530546623794212,2
0,968,"August 1, 2018",1022,8,1597,0.33440514469453375,2
0,968,"December 15, 2017",891,10,857,0.47266881028938906,2
0,968,"November 1, 2017",891,9,1597,0.382636655948553,2
0,1,"October 1, 2017",348,1,595,0.270096463022508,2
0,968,"October 22, 2017",193,9,1597,0.360128617363344,2
0,412,"May 8, 2018",891,10,65,0.315112540192926,2
0,968,"March 1, 2018",1022,9,1597,0.12861736334405144,2
0,968,"March 1, 2018",1022,9,271,0.3504823151125402,2
0,968,"October 22, 2017",136,9,128,0.4372990353697749,2
0,2805,"January 1, 2020",45,2,1206,0.37620578778135044,2
0,968,"December 31, 2019",17,8,1206,0.44694533762057875,2
0,2805,"July 19, 2018",96,-1,332,0.270096463022508,2
0,968,"July 1, 2018",1022,9,1597,0.3697749196141479,2
0,968,"January 1, 2018",80,9,1206,0.42443729903536975,2
1,2805,"February 22, 2017",22,9,220,0.0,0
1,2805,"February 22, 2017",348,8,220,0.0,0
1,2805,"March 14, 2017",24,8,220,0.0,0
0,2805,"October 1, 2018",184,3,332,0.28295819935691313,2
0,2805,"July 13, 2018",279,3,332,0.2379421221864952,2
0,2805,"October 1, 2018",193,10,332,0.21221864951768488,2
0,2805,"January 1, 2019",1022,10,818,0.28617363344051444,2
1,18,"August 1, 2019",1022,9,399,0.0,0
0,968,"March 1, 2018",28,9,857,0.5434083601286174,2
1,968,"May 1, 2018",1141,9,399,0.0,0
0,968,"August 2, 2018",96,9,1206,0.3954983922829582,2
1,968,"March 15, 2018",184,9,399,0.0,0
0,968,"December 31, 2019",11,8,80,0.382636655948553,2
0,968,"March 1, 2018",61,9,1206,0.5016077170418006,2
0,968,"May 1, 2019",1141,9,1597,0.3954983922829582,2
0,2805,"April 26, 2018",1022,3,857,0.3504823151125402,2
0,2805,"December 8, 2016",891,10,857,0.28617363344051444,2
0,2805,"November 4, 2019",25,3,1206,0.30868167202572344,2
0,75,"March 4, 2019",554,9,1597,0.34405144694533757,2
0,1,"September 8, 2017",554,3,857,0.3022508038585209,2
1,807,,193,5,386,0.003215434083601286,0
0,16,"January 1, 2020",61,3,857,0.35369774919614144,2
0,2805,"January 1, 2020",64,3,857,0.4372990353697749,2
0,412,"February 23, 2017",891,10,857,0.3183279742765273,2
0,124,"May 1, 2019",554,9,818,0.16720257234726688,2
0,2805,"February 17, 2017",891,10,857,0.27652733118971057,2
0,2805,"August 21, 2020",184,3,857,0.337620578778135,2
0,2805,"April 1, 2020",18,2,1206,0.2733118971061093,2
0,2805,"January 1, 2021",193,2,857,0.3183279742765273,2
0,4,"March 15, 2018",891,10,857,0.3279742765273312,2
0,412,"March 1, 2019",348,3,1597,0.3472668810289389,2
0,2805,"July 1, 2016",554,-1,1597,0.2572347266881029,2
0,73,"November 1, 2019",80,2,857,0.31189710610932475,2
1,807,"October 1, 2018",1141,8,248,0.0,0
0,2805,"January 1, 2020",24,2,1206,0.3633440514469453,2
0,1,"October 29, 2018",1022,3,1597,0.27652733118971057,2
0,968,"November 1, 2017",554,8,1206,0.42122186495176844,2
0,2805,"January 1, 2020",38,3,65,0.3697749196141479,2
1,807,"May 26, 2019",891,9,749,0.0,0
1,412,"October 2, 2019",1022,9,248,0.0,0
0,22,"August 21, 2017",279,9,1206,0.292604501607717,2
1,245," December 1, 2019",554,10,176,0.003215434083601286,0
0,1,"November 1, 2020",554,3,271,0.315112540192926,2
0,2805,"March 31, 2017",4,9,80,0.19935691318327975,2
0,4,"October 1, 2019",152,2,13,0.3858520900321543,2
0,412,"March 1, 2017",891,7,818,0.17684887459807075,2
1,807,"February 16, 2018",348,8,220,0.0,0
0,1,"April 26, 2019",228,2,857,0.3054662379421222,2
0,968,"December 31, 2019",5,9,128,0.36655948553054657,2
0,1,"January 5, 2017",348,10,1206,0.3729903536977492,2
0,807,"September 8, 2017",152,6,595,0.1832797427652733,2
0,807,"September 8, 2017",279,6,595,0.19614147909967847,2
0,807,"September 8, 2017",891,5,595,0.2057877813504823,2
0,807,"September 8, 2017",228,6,595,0.19292604501607719,2
0,968,"November 17, 2017",1022,6,595,0.2057877813504823,2
0,807,"September 8, 2017",1022,6,595,0.2057877813504823,2
0,807,"September 8, 2017",193,6,595,0.1832797427652733,2
0,807,"September 8, 2017",279,6,595,0.18971061093247588,2
0,2805,"November 7, 2018",554,3,1597,0.2572347266881029,2
1,807,"July 8, 2019",1024,6,386,0.0,0
0,2805,"October 31, 2015",279,-1,271,0.270096463022508,2
0,2805,"January 1, 2019",1022,3,1206,0.2958199356913183,2
0,968,"December 31, 2019",1022,10,1597,0.40192926045016075,2
0,2,"April 1, 2020",64,3,857,0.315112540192926,2
0,13,"August 1, 2018",193,6,595,0.2508038585209003,2
0,2805,"December 1, 2012",193,8,595,0.08038585209003216,2
0,1,"October 6, 2017",1022,8,857,0.3408360128617363,2
0,807,"August 1, 2018",1022,9,1597,0.42443729903536975,2
0,412,"January 8, 2019",36,3,818,0.3022508038585209,2
1,103,"December 26, 2016",348,9,749,0.0,0
0,103,"March 10, 2017",228,10,1206,0.3183279742765273,2
0,968,"April 1, 2018",37,8,1597,0.4758842443729903,2
0,2805,"March 12, 2018",1022,10,18,0.1639871382636656,2
0,968,"March 1, 2018",64,8,128,0.527331189710611,2
0,56,"February 1, 2017",891,10,1206,0.33118971061093244,2
0,2805,"March 1, 2018",1022,3,818,0.3633440514469453,2
0,2805,"January 1, 2020",8,2,80,0.3472668810289389,2
0,45,"February 15, 2017",891,10,1206,0.2797427652733119,2
1,2805,,228,9,749,0.006430868167202573,0
1,807,"October 16, 2017",891,9,749,0.0,0
1,110,"April 2, 2018",1022,10,399,0.0,0
1,110,"January 15, 2019",193,8,22,0.0,0
1,2,"January 15, 2019",891,9,399,0.0,0
0,968,"March 1, 2018",891,9,1597,0.4565916398713826,2
0,60,"September 7, 2018",184,10,271,0.35691318327974275,2
0,53,"August 5, 2017",891,3,857,0.32154340836012857,2
0,2805,"July 1, 2019",96,2,13,0.3504823151125402,2
0,2805,"January 18, 2019",1141,4,1206,0.26366559485530544,2
1,35,"April 1, 2018",554,9,749,0.0,0
0,968,"March 15, 2018",193,10,1597,0.4630225080385852,2
1,412,"August 1, 2017",184,9,248,0.006430868167202573,0
0,14,"September 15, 2017",1022,9,857,0.27652733118971057,2
1,189,"May 22, 2017",554,9,399,0.0,0
0,2805,"March 11, 2020",1024,10,1597,0.2733118971061093,2
0,1,"August 1, 2019",554,3,857,0.36655948553054657,2
0,16,"January 1, 2019",193,3,1597,0.2958199356913183,2
0,124,"May 1, 2018",1022,9,818,0.3858520900321543,2
0,124,"May 1, 2019",348,8,818,0.17041800643086816,2
0,3,"November 15, 2019",193,1,1206,0.3183279742765273,2
0,2805,"April 15, 2020",61,5,595,0.11575562700964631,2
0,2805,"April 15, 2020",184,5,54,0.10289389067524116,2
0,2805,"April 15, 2020",184,5,54,0.10932475884244373,2
0,807,"April 15, 2020",184,5,595,0.09967845659163987,2
1,412,"May 15, 2020",1141,5,248,0.0,0
0,968,"August 1, 2018",1022,10,1206,0.46945337620578775,2
0,73,"December 26, 2018",348,2,857,0.3504823151125402,2
0,11,"January 1, 2020",193,1,595,0.30868167202572344,2
0,65,"March 30, 2018",1022,10,857,0.34405144694533757,2
0,53,"August 16, 2018",17,9,857,0.32154340836012857,2
1,2805,"January 18, 2019",1022,8,220,0.0,0
0,2805,"November 1, 2019",193,3,857,0.3183279742765273,2
1,807," February 1, 2019",1022,7,386,0.006430868167202573,0
1,13,"February 1, 2019",1141,5,386,0.0,0
0,807,"June 15, 2018",1141,7,818,0.15112540192926047,2
0,1,"February 1, 2019",891,-1,857,0.1382636655948553,2
1,807,"August 20, 2018",1022,5,386,0.0,0
0,5,"December 20, 2015",279,-1,595,0.24758842443729903,2
0,124,"March 15, 2017",891,10,818,0.3279742765273312,2
0,2805,"March 31, 2017",2,8,80,0.1832797427652733,2
1,103,"April 15, 2017",348,10,749,0.006430868167202573,0
0,2805,"February 7, 2019",1141,9,1206,0.28617363344051444,2
1,180,"October 2, 2019",348,8,120,0.0,0
0,2805,"July 21, 2018",348,3,1206,0.28295819935691313,2
0,2805,"June 1, 2019",1141,8,818,0.26366559485530544,2
1,2805,"April 22, 2015",152,7,248,0.0,0
1,412,"June 20, 2016",348,9,248,0.0,0
0,180,"May 28, 2019",1141,10,271,0.26688102893890675,2
0,53,"August 16, 2018",38,9,857,0.33118971061093244,2
0,2805,"May 6, 2019",1141,8,1597,0.315112540192926,2
0,110,"November 1, 2019",23,3,80,0.33440514469453375,2
0,2805,"February 6, 2016",554,3,1597,0.29903536977491957,2
0,9,"February 21, 2018",228,2,1597,0.4790996784565916,2
0,106,"May 9, 2019",279,9,857,0.35369774919614144,2
0,807,"November 1, 2019",22,9,818,0.3697749196141479,2
0,53,"August 1, 2018",11,9,857,0.292604501607717,2
1,86,"February 1, 2018",554,-1,386,0.0,0
0,86,"March 15, 2018",891,6,595,0.0707395498392283,2
0,86,"March 15, 2018",891,6,595,0.07717041800643087,2
0,1,"January 12, 2017",891,1,1597,0.270096463022508,2
0,2805,"December 1, 2020",37,2,1206,0.28617363344051444,2
0,807,"December 1, 2018",1141,-1,595,0.21543408360128619,2
0,807,"July 11, 2019",1024,6,595,0.21221864951768488,2
0,807,"April 22, 2019",1024,6,595,0.2090032154340836,2
0,2805,"January 14, 2017",891,-1,1206,0.28938906752411575,2
1,2805,"April 23, 2017",1022,7,386,0.00964630225080386,0
0,2805,"July 25, 2016",348,9,65,0.27652733118971057,2
0,2805,"December 23, 2016",891,2,818,0.31189710610932475,2
1,145,"February 1, 2019",1022,9,399,0.0,0
1,110,"December 31, 2017",279,9,399,0.0,0
0,412,"January 1, 2019",36,3,857,0.34405144694533757,2
0,75,"July 15, 2018",279,3,1597,0.270096463022508,2
0,10,"May 7, 2020",228,2,857,0.3022508038585209,2
0,110,"July 30, 2017",1022,10,1597,0.3279742765273312,2
0,2805,"November 1, 2019",9,1,857,0.37620578778135044,2
1,1," May 1, 2018",891,5,386,0.003215434083601286,0
0,75,"November 1, 2019",3,3,80,0.48874598070739544,2
1,412,"March 31, 2017",554,10,248,0.0,0
0,180,"November 12, 2017",1022,9,818,0.3054662379421222,2
0,53,"August 16, 2018",22,9,857,0.2797427652733119,2
0,67,"April 9, 2016",554,-1,1206,0.3697749196141479,2
0,968,"September 1, 2017",554,9,1597,0.49517684887459806,2
1,807,"June 29, 2018",554,10,749,0.0,0
0,807,"December 15, 2017",1022,9,818,0.2797427652733119,2
1,35,"August 1, 2018",228,9,399,0.0,0
0,1,"May 1, 2017",1022,9,818,0.292604501607717,2
1,180," April 17, 2016",554,9,67,0.012861736334405145,0
1,75,"August 1, 2016",554,10,749,0.0,0
0,2805,"February 17, 2020",1024,10,1206,0.31189710610932475,2
0,53,"August 1, 2018",193,10,1206,0.3279742765273312,2
0,968,"May 1, 2018",1022,9,1206,0.5209003215434084,2
0,53,"August 16, 2018",22,9,857,0.2958199356913183,2
1,189,"May 1, 2018",228,8,749,0.0,0
1,807,"June 18, 2018",891,10,749,0.0,0
0,2805,"July 15, 2019",1141,10,1597,0.24437299035369775,2
0,106,"April 25, 2019",184,9,1206,0.30868167202572344,2
0,79,"January 5, 2019",554,9,1206,0.36655948553054657,2
1,412,"July 26, 2019",279,7,248,0.0,0
0,2,"November 20, 2019",348,3,1206,0.3279742765273312,2
0,2805,"May 7, 2017",891,10,818,0.26045016077170413,2
0,2805,"July 1, 2018",96,10,1597,0.24437299035369775,2
0,53,"August 16, 2018",25,9,1597,0.2508038585209003,2
0,56,"July 15, 2018",891,8,818,0.31189710610932475,2
1,65,"September 1, 2016",193,8,749,0.0,0
0,968,"November 15, 2017",80,9,1597,0.4180064308681672,2
0,968,"April 5, 2019",1141,9,271,0.3504823151125402,2
0,1,"July 15, 2016",554,10,1206,0.3183279742765273,2
0,968,"July 1, 2018",1022,9,128,0.3729903536977492,2
0,5,"January 1, 2018",1022,8,1597,0.3408360128617363,2
0,2805,"April 20, 2016",228,3,1206,0.24115755627009647,2
0,968,"October 15, 2017",348,10,271,0.37620578778135044,2
0,13,"August 1, 2020",11,3,857,0.2958199356913183,2
1,2805," March 22, 2015",348,9,67,0.01929260450160772,0
0,2805,"November 1, 2019",136,2,1206,0.315112540192926,2
0,2805,"November 1, 2010",8,-1,12,0.26688102893890675,2
0,53,"September 20, 2018",891,10,1597,0.3247588424437299,2
0,968,"February 17, 2017",891,9,1597,0.427652733118971,2
0,2805,"January 1, 2018",1022,10,818,0.24758842443729903,2
0,14,"August 26, 2017",891,10,128,0.3022508038585209,2
1,45,"March 31, 2019",1022,6,386,0.0,0
1,245,"July 14, 2016",891,9,176,0.0,0
0,27,"December 20, 2015",279,5,595,0.2315112540192926,2
0,124,"June 12, 2020",1141,9,857,0.3504823151125402,2
0,11,"February 22, 2017",891,8,595,0.2379421221864952,2
0,968,"August 1, 2018",279,9,857,0.37942122186495175,2
1,968,"April 15, 2017",554,9,749,0.0,0
1,968,"April 1, 2017",348,9,749,0.0,0
1,968,"March 1, 2018",193,9,749,0.0,0
0,53,"August 16, 2018",13,8,1206,0.292604501607717,2
1,1,"December 26, 2016",279,9,749,0.0,0
0,968,"December 31, 2019",80,9,1206,0.4372990353697749,2
0,968,"January 1, 2018",16,8,1597,0.6141479099678457,2
0,968,"November 15, 2018",1022,8,1597,0.42122186495176844,2
0,2805,"February 1, 2019",1141,10,271,0.28938906752411575,2
0,2,"July 26, 2018",279,3,857,0.33440514469453375,2
0,6,"September 4, 2018",554,3,1206,0.2797427652733119,2
1,807,"December 1, 2018",1141,8,749,0.0,0
0,968,"January 1, 2020",11,10,1597,0.49517684887459806,2
0,968,"April 1, 2018",1022,9,1597,0.3279742765273312,2
0,2805,"April 16, 2017",348,2,1597,0.30868167202572344,2
0,2805,"March 15, 2018",891,9,1597,0.292604501607717,2
0,2805,"September 8, 2017",348,9,1206,0.31189710610932475,2
0,412,"January 15, 2018",1022,10,818,0.28295819935691313,2
0,412,"January 1, 2020",39,2,1206,0.35691318327974275,2
0,968,"December 15, 2017",1022,10,1597,0.2379421221864952,2
0,968,"December 15, 2017",1022,9,1597,0.28295819935691313,2
0,412,"January 5, 2019",1022,10,271,0.315112540192926,2
0,45,"December 1, 2020",891,3,857,0.3408360128617363,2
1,2805,"August 3, 2018",1141,9,220,0.0,0
0,807,"May 1, 2016",891,9,54,0.09003215434083602,2
1,2805,,891,10,120,0.00964630225080386,0
0,968,"February 1, 2017",891,10,1597,0.29903536977491957,2
1,2805,"April 13, 2020",1024,9,120,0.0,0
1,2805," November 1, 2019",1141,8,220,0.003215434083601286,0
0,16,"August 16, 2018",13,3,857,0.28617363344051444,2
0,2805,"December 1, 2019",51,3,332,0.33118971061093244,2
0,2805,"January 1, 2018",1022,8,818,0.17363344051446947,2
0,968,"March 15, 2018",891,9,818,0.26366559485530544,2
0,807,"March 15, 2015",348,8,818,0.24437299035369775,2
0,2805,"February 16, 2014",279,1,857,0.2282958199356913,2
0,245,"July 17, 2018",1022,1,21,0.3279742765273312,2
0,47,"July 9, 2019",1141,1,595,0.4180064308681672,2
1,412,"July 26, 2019",891,9,248,0.0,0
0,968,"December 31, 2019",11,9,1597,0.4405144694533762,2
0,189,"February 1, 2018",891,-1,857,0.4565916398713826,2
0,56,"August 1, 2018",1022,10,1597,0.25401929260450157,2
0,968,"February 15, 2018",96,9,1206,0.42122186495176844,2
0,2805,"January 15, 2017",279,9,1597,0.26688102893890675,2
0,53,"August 26, 2018",348,10,1597,0.315112540192926,2
0,106,"July 20, 2019",1022,9,1206,0.2958199356913183,2
0,2805,"May 1, 2017",891,8,818,0.3633440514469453,2
0,2805,"September 2, 2018",1022,8,818,0.3183279742765273,2
0,968,"January 1, 2018",18,8,1206,0.42122186495176844,2
0,110,"February 14, 2017",891,10,1206,0.26366559485530544,2
0,180,"July 1, 2019",891,3,1597,0.33440514469453375,2
0,2805,"July 1, 2019",10,3,80,0.35691318327974275,2
0,180,"March 9, 2018",1022,8,1597,0.29903536977491957,2
0,1,"October 1, 2019",10,10,271,0.28617363344051444,2
0,412,"October 25, 2017",1022,9,818,0.15112540192926047,2
1,412,"July 12, 2019",279,7,248,0.0,0
1,86,"July 12, 2019",228,8,120,0.0,0
0,968,"August 1, 2018",1022,8,1597,0.3504823151125402,2
1,807,"June 21, 2019",891,9,749,0.0,0
0,2805,"July 1, 2018",61,3,1206,0.26688102893890675,2
0,189,"February 19, 2018",1022,10,1597,0.37620578778135044,2
0,1,"June 19, 2019",1141,9,818,0.2733118971061093,2
0,2805,"October 19, 2019",38,2,857,0.31189710610932475,2
0,2805,"October 1, 2019",51,2,857,0.2797427652733119,2
0,1,"August 27, 2017",891,10,1597,0.2572347266881029,2
0,79,"February 13, 2019",152,3,857,0.35691318327974275,2
1,807,"May 1, 2018",1141,9,749,0.0,0
1,145,"December 1, 2016",554,10,749,0.0,0
0,95,"September 21, 2019",1141,10,1206,0.337620578778135,2
1,2805,"February 1, 2017",891,8,749,0.0,0
0,968,"January 1, 2018",152,9,1206,0.47266881028938906,2
0,412,"August 1, 2019",554,3,857,0.33440514469453375,2
0,1,"March 3, 2019",891,1,595,0.292604501607717,2
1,968,"April 1, 2019",1141,9,749,0.0,0
0,2,"September 7, 2020",891,2,857,0.35691318327974275,2
1,807,"January 1, 2016",24,6,386,0.0,0
0,2805,"February 16, 2017",136,3,1597,0.4083601286173633,2
1,124," September 16, 2018",348,7,386,0.003215434083601286,0
0,968,"August 1, 2018",1022,9,1597,0.4083601286173633,2
1,2805,"December 15, 2018",279,8,120,0.0,0
0,45,"June 1, 2018",64,1,595,0.4340836012861736,2
0,73,"April 24, 2020",228,1,595,0.337620578778135,2
0,968,"February 20, 2017",891,10,1597,0.4115755627009646,2
1,110,"May 5, 2018",554,9,399,0.0,0
0,245,"October 1, 2017",554,2,21,0.28617363344051444,2
0,1,"September 2, 2015",348,2,1597,0.4147909967845659,2
0,2805,"December 19, 2017",1022,9,3,0.270096463022508,2
0,2805,"October 20, 2017",184,-1,818,0.28617363344051444,2
0,2805,"January 7, 2017",554,10,818,0.29903536977491957,2
0,2805,"December 19, 2016",891,-1,1597,0.2733118971061093,2
0,47,"August 13, 2017",1022,9,818,0.3183279742765273,2
0,1,"July 29, 2019",1141,10,857,0.3408360128617363,2
0,22,"August 7, 2017",348,8,1206,0.2958199356913183,2
0,2805,"July 26, 2018",554,3,1597,0.3472668810289389,2
0,968,"May 1, 2017",891,10,1597,0.3472668810289389,2
0,2805,"June 30, 2018",1022,10,857,0.292604501607717,2
0,2805,"July 26, 2018",554,3,1597,0.2958199356913183,2
0,95,"September 1, 2019",1024,9,1597,0.3183279742765273,2
0,3,"April 1, 2020",1022,3,1597,0.45016077170418006,2
1,189,"July 1, 2017",348,9,749,0.0,0
0,2805,"January 1, 2019",61,2,1597,0.37942122186495175,2
0,4,"October 15, 2017",891,3,65,0.26688102893890675,2
1,807,"July 12, 2019",554,8,248,0.0,0
0,2805,"November 1, 2019",38,3,857,0.3054662379421222,2
1,412,"March 31, 2017",348,8,248,0.0,0
0,180,"March 19, 2016",891,1,595,0.26366559485530544,2
0,106,"June 15, 2019",1022,10,1206,0.3729903536977492,2
0,2,"April 4, 2018",1022,1,595,0.2958199356913183,2
0,2805,"March 1, 2018",279,6,595,0.2315112540192926,2
0,2805,"September 29, 2015",554,6,595,0.2282958199356913,2
0,2805,"January 1, 2018",228,6,595,0.14469453376205788,2
0,2805,"January 30, 2018",348,6,595,0.2347266881028939,2
0,2805,"January 1, 2018",279,6,595,0.14469453376205788,2
0,2805,"January 1, 2018",184,6,595,0.14469453376205788,2
0,2805,"January 1, 2018",348,6,595,0.2347266881028939,2
0,2805,"March 1, 2018",228,6,595,0.22508038585209003,2
0,2805,"October 1, 2017",891,6,595,0.2282958199356913,2
0,2805,"March 24, 2018",554,6,595,0.24115755627009647,2
0,2805,"October 1, 2017",193,6,595,0.0707395498392283,2
0,2805,"July 7, 2015",279,7,595,0.18971061093247588,2
1,180,"May 15, 2020",228,5,386,0.003215434083601286,0
0,17,"January 1, 2020",80,2,1206,0.32154340836012857,2
1,412,"July 26, 2019",279,7,248,0.0,0
1,412,"July 26, 2019",184,7,248,0.0,0
0,75,"January 1, 2020",152,3,1597,0.30868167202572344,2
0,2805,"May 21, 2019",891,3,1597,0.35369774919614144,2
0,27,"September 8, 2017",554,3,857,0.3054662379421222,2
0,2,"November 1, 2017",554,9,1597,0.4308681672025723,2
0,13,"November 1, 2018",891,3,1597,0.28938906752411575,2
0,2805,"February 1, 2018",279,10,818,0.26688102893890675,2
0,968,"February 15, 2018",184,9,1597,0.3858520900321543,2
0,968,"July 6, 2017",891,-1,595,0.3472668810289389,2
0,86,"October 1, 2018",1022,1,857,0.2347266881028939,2
0,2805,"April 9, 2019",279,3,1206,0.29903536977491957,2
0,2805,"December 22, 2018",891,2,1597,0.33440514469453375,2
0,2805,"August 1, 2020",51,2,1206,0.30868167202572344,2
0,1,"June 15, 2017",554,9,818,0.3247588424437299,2
0,53,"August 16, 2018",12,9,1206,0.2733118971061093,2
0,2805,"September 1, 2019",88,2,1206,0.2797427652733119,2
1,180," April 16, 2019",279,7,386,0.003215434083601286,0
0,106,"June 6, 2019",228,9,1206,0.28617363344051444,2
0,2805,"January 1, 2021",228,2,1597,0.4180064308681672,2
0,968,"December 31, 2019",64,8,1206,0.504823151125402,2
0,124,"January 26, 2018",348,1,595,0.270096463022508,2
0,2805,"September 1, 2020",348,1,595,0.3504823151125402,2
